geolocation_zip_code_prefix,lat_d_mean,lng_d_mean,city,state
70070,-15.780699869883486,-47.894764397166604,brasilia,DF
70077,-15.79076666296478,-47.8844391881036,brasilia,DF
70160,-15.800386473003815,-47.86052677480592,brasilia,DF
70200,-15.816288929770177,-47.859039066833866,brasilia,DF
70210,-15.848599106565448,-47.92118752578113,brasilia,DF
70232,-15.805597971101733,-47.886177741292194,brasilia,DF
70233,-15.808266659067046,-47.88927150211032,brasilia,DF
70234,-15.810963435349834,-47.89096056862518,brasilia,DF
70235,-15.813445010072481,-47.893353570004045,brasilia,DF
70236,-15.807317334374444,-47.8839156961251,brasilia,DF
70238,-15.813193749143512,-47.88910712095937,brasilia,DF
70239,-15.815255468803338,-47.8912617611525,brasilia,DF
70252,-15.815696857169668,-47.895713958977595,brasilia,DF
70253,-15.817704814354476,-47.89876178457322,brasilia,DF
70254,-15.819890090254917,-47.90139426495519,brasilia,DF
70255,-15.81769623492175,-47.893570889052526,brasilia,DF
70256,-15.820535942120783,-47.89693242167576,brasilia,DF
70257,-15.822078169365927,-47.89964678802904,brasilia,DF
70258,-15.8242064877151,-47.9021198193718,brasilia,DF
70272,-15.821645451536373,-47.90404923472926,brasilia,DF
70273,-15.823893707044954,-47.906683692169956,brasilia,DF
70274,-15.825940013114849,-47.90946729503557,brasilia,DF
70275,-15.827839932952653,-47.912267389820904,brasilia,DF
70276,-15.825652635047678,-47.904735940483,brasilia,DF
70277,-15.828204090673083,-47.90780559318197,brasilia,DF
70278,-15.830000045792776,-47.910142822478875,brasilia,DF
70292,-15.829666024046187,-47.9147041138673,brasilia,DF
70293,-15.831383566518115,-47.91726785922683,brasilia,DF
70294,-15.833546238417599,-47.91999942660786,brasilia,DF
70295,-15.835218648241664,-47.92300584947173,brasilia,DF
70297,-15.834003798890716,-47.91552089261129,brasilia,DF
70298,-15.835889978289272,-47.918480763737115,brasilia,DF
70299,-15.837760141530964,-47.92085204903583,brasilia,DF
70330,-15.803414939418326,-47.889821315592144,brasilia,DF
70331,-15.802945318322065,-47.89685624885936,brasilia,DF
70336,-15.80389373998031,-47.893856780393705,brasilia,DF
70337,-15.806411074918739,-47.89629684645327,brasilia,DF
70340,-15.797738263019541,-47.893700866167485,brasilia,DF
70342,-15.805813194280951,-47.891992216569435,brasilia,DF
70344,-15.810487305577013,-47.89626018641765,brasilia,DF
70345,-15.812812436401625,-47.89850620818405,brasilia,DF
70350,-15.807579814588998,-47.90175317449286,brasilia,DF
70351,-15.810479393979314,-47.90510396023987,brasilia,DF
70352,-15.808479105116295,-47.898292317006664,brasilia,DF
70353,-15.810477574465866,-47.90060913492525,brasilia,DF
70355,-15.814475232329269,-47.905571218379826,brasilia,DF
70360,-15.814532146505027,-47.91023557773862,brasilia,DF
70361,-15.819287634806821,-47.91684831168518,brasilia,DF
70363,-15.818319592528903,-47.911067719140185,brasilia,DF
70364,-15.820102385624986,-47.91316600261876,brasilia,DF
70373,-15.820124226011586,-47.90896869575179,brasilia,DF
70374,-15.822644604195485,-47.911737562933695,brasilia,DF
70375,-15.82453088241225,-47.914494868851435,brasilia,DF
70380,-15.82254443994533,-47.92192466518518,brasilia,DF
70382,-15.82428249478805,-47.919055043509914,brasilia,DF
70383,-15.826096182498011,-47.921613578851705,brasilia,DF
70384,-15.827808797673562,-47.92442413125826,brasilia,DF
70385,-15.83037319311463,-47.92271616841161,brasilia,DF
70386,-15.832064127851766,-47.92530865547977,brasilia,DF
70387,-15.829788976486665,-47.92714576902466,brasilia,DF
70390,-15.812973201288,-47.91390283967001,brasilia,DF
70402,-15.802477586805972,-47.87471121064673,brasilia,DF
70422,-15.824901524310992,-47.8925856261604,brasilia,DF
70610,-15.788538500777053,-47.90879894000953,brasilia,DF
70630,-15.77108380620605,-47.92713673632503,brasilia,DF
70632,-15.763519132392041,-47.93543964001778,brasilia,DF
70634,-15.74716981481648,-47.92547993260102,brasilia,DF
70636,-15.708967843398643,-47.912279529372135,brasilia,DF
70640,-15.785782615601727,-47.93649926999076,brasilia,DF
70645,-15.781759581414024,-47.93403708024537,brasilia,DF
70648,-15.788916143643402,-47.9365259059471,brasilia,DF
70650,-15.798840428571427,-47.94309417857142,brasilia,DF
70655,-15.797225609435957,-47.93965962047841,brasilia,DF
70658,-15.795071545519814,-47.935598033742096,brasilia,DF
70660,-15.806346010660969,-47.94244303760409,brasilia,DF
70670,-15.801814453774991,-47.92368844466937,brasilia,DF
70673,-15.799718360015403,-47.92782209407211,brasilia,DF
70675,-15.790725857142856,-47.930237142857145,brasilia,DF
70680,-15.784079999999946,-47.91690999999996,brasilia,DF
70687,-15.815976328611026,-47.907328086588976,brasilia,DF
70711,-15.788459536211027,-47.88261003375819,brasilia,DF
70712,-15.786999279946775,-47.88369475787579,brasilia,DF
70719,-15.783282,-47.88768421244212,brasilia,DF
70722,-15.782639417104193,-47.88263690228693,brasilia,DF
70730,-15.77624711704989,-47.88919021764212,brasilia,DF
70732,-15.778780237148032,-47.88291679854164,brasilia,DF
70734,-15.772499075011321,-47.88349530037624,brasilia,DF
70735,-15.778528248649062,-47.88576370811835,brasilia,DF
70736,-15.776010912881402,-47.88632693962007,brasilia,DF
70737,-15.772931004258622,-47.88615023192626,brasilia,DF
70740,-15.768118743366005,-47.891073907231345,brasilia,DF
70741,-15.763970489532966,-47.89256414280468,brasilia,DF
70742,-15.769363089642702,-47.884165785311374,brasilia,DF
70743,-15.766286009286972,-47.88469475250423,brasilia,DF
70744,-15.763958077990651,-47.88588765742876,brasilia,DF
70745,-15.770038896258818,-47.886764655459054,brasilia,DF
70746,-15.76746886725749,-47.88766383004479,brasilia,DF
70747,-15.764091831948928,-47.88856456136045,brasilia,DF
70750,-15.758557063518523,-47.894259840558604,brasilia,DF
70752,-15.760201258916611,-47.886561780921916,brasilia,DF
70753,-15.757427546290222,-47.887123358302205,brasilia,DF
70754,-15.754052348415923,-47.88901373678587,brasilia,DF
70755,-15.761134701374077,-47.889546457876804,brasilia,DF
70756,-15.757530782401515,-47.89081786092261,brasilia,DF
70757,-15.755123289872763,-47.891362663083925,brasilia,DF
70760,-15.750234523204101,-47.89673774332287,brasilia,DF
70762,-15.751530922702713,-47.889398019677245,brasilia,DF
70763,-15.747933625310187,-47.890033287668125,brasilia,DF
70764,-15.745541735258376,-47.89192760640172,brasilia,DF
70765,-15.751770252128644,-47.8926673279045,brasilia,DF
70766,-15.74904458123879,-47.89347523406267,brasilia,DF
70767,-15.74545563995465,-47.89460828407295,brasilia,DF
70770,-15.740526826564269,-47.89973822679931,brasilia,DF
70772,-15.741527444798928,-47.89286583556174,brasilia,DF
70773,-15.7385905816394,-47.89408400832189,brasilia,DF
70774,-15.742837405286913,-47.89555003043139,brasilia,DF
70775,-15.739440919122094,-47.896772968164655,brasilia,DF
70790,-15.751664934005666,-47.900187690615,brasilia,DF
70800,-15.77448355523002,-47.85940273878933,brasilia,DF
70801,-15.793821429406911,-47.84844421470164,brasilia,DF
70804,-15.794192299485708,-47.84854320062499,brasilia,DF
70830,-15.777625500000005,-47.87400825,brasília,DF
70833,-15.778708412466175,-47.878744252339544,brasilia,DF
70834,-15.781560226978069,-47.87547331767071,brasilia,DF
70835,-15.778343197876733,-47.875664784975655,brasilia,DF
70842,-15.775986892371606,-47.878873827747384,brasilia,DF
70843,-15.771794166628194,-47.87959229085111,brasilia,DF
70844,-15.768618671007703,-47.88004868759487,brasilia,DF
70845,-15.774381598379694,-47.876042851488386,brasilia,DF
70846,-15.77171106356787,-47.87626796549704,brasília,DF
70847,-15.767406205320494,-47.87732543103229,brasilia,DF
70854,-15.759182936676371,-47.88299623783533,brasilia,DF
70855,-15.764740158426639,-47.87842292519061,brasilia,DF
70856,-15.761244109092216,-47.879114252264614,brasilia,DF
70857,-15.758807610629583,-47.87954968376134,brasilia,DF
70862,-15.75598511033764,-47.883805075042424,brasilia,DF
70863,-15.752769297369905,-47.88495890651758,brasilia,DF
70864,-15.74994567979192,-47.8859119995074,brasilia,DF
70865,-15.754857243569232,-47.88120268443578,brasilia,DF
70867,-15.748116423720598,-47.883232639415525,brasilia,DF
70872,-15.746288651644935,-47.88746374707511,brasilia,DF
70873,-15.743536482920051,-47.887813733178255,brasilia,DF
70874,-15.740472511162466,-47.8888979659673,brasilia,DF
70875,-15.737475689269823,-47.88978060785595,brasilia,DF
70876,-15.747798917387597,-47.88476687608139,brasilia,DF
70878,-15.739668635822596,-47.88642105392936,brasilia,DF
70879,-15.736540851718344,-47.887030685467224,brasilia,DF
70908,-15.76528459695353,-47.856663,brasilia,DF
71009,-15.787326571209984,-47.88582780336425,brasilia,DF
71010,-15.81560362110195,-47.98688566720878,brasilia,DF
71015,-15.823290087527088,-47.98683777521129,brasilia,DF
71020,-15.817497994119565,-47.9759961806405,brasilia,DF
71050,-15.832451871162922,-47.97649457609849,brasilia,DF
71060,-15.834239990541992,-47.98282387602151,brasilia,DF
71065,-15.842560208830548,-47.97578245030113,brasilia,DF
71070,-15.846841304958305,-47.97392511682156,brasilia,DF
71090,-15.815613218565668,-47.995720718565664,guara,DF
71100,-15.808848187499997,-47.98936181249999,brasilia,DF
71200,-15.800715162032933,-47.964605977546384,brasilia,DF
71205,-15.795585524197527,-47.9490044415432,brasilia,DF
71215,-15.813724999999948,-47.948759999999965,brasilia,DF
71218,-15.81712781373276,-47.96469535055899,brasilia,DF
71225,-15.794686849675548,-47.98701449215716,brasilia,DF
71250,-15.779272262370919,-47.999528132936845,brasilia,DF
71503,-15.715296829952738,-47.88602902529329,brasilia,DF
71505,-15.726416492219142,-47.86766769287105,brasilia,DF
71510,-15.727276245326925,-47.88086565764784,brasilia,DF
71515,-15.744203310338357,-47.84535969582983,brasilia,DF
71520,-15.738014011004037,-47.865637362036544,brasilia,DF
71530,-15.759371604494524,-47.83903482153867,brasilia,DF
71535,-15.75714642328419,-47.8324053324223,brasilia,DF
71540,-15.738616102285897,-47.880548061445324,brasilia,DF
71570,-15.78019215143911,-47.779095500925564,brasilia,DF
71571,-15.773384719203221,-47.77875865686516,brasilia,DF
71572,-15.768321228635378,-47.77991217492577,brasilia,DF
71573,-15.763331980238826,-47.780524656111766,brasilia,DF
71596,-15.695343177558133,-47.83003424764809,brasilia,DF
71605,-15.85846384545451,-47.918053414652356,brasilia,DF
71610,-15.855338083449201,-47.92175113254652,brasilia,DF
71615,-15.847772316656926,-47.89594635017652,brasilia,DF
71625,-15.835838552007127,-47.87547032202571,brasilia,DF
71630,-15.83146521569677,-47.8743601220545,brasilia,DF
71635,-15.845781037109262,-47.87729588749011,brasilia,DF
71645,-15.864002918158107,-47.87488912377633,brasilia,DF
71650,-15.84874366489892,-47.85634369983266,brasilia,DF
71655,-15.85896719918637,-47.860382874845996,brasilia,DF
71660,-15.841549108638338,-47.8382160901494,brasilia,DF
71665,-15.835946607089284,-47.83595409602544,brasilia,DF
71670,-15.820743068265301,-47.814983607981986,brasilia,DF
71675,-15.825390452111405,-47.80608331702356,brasilia,DF
71680,-15.849904583771771,-47.82716684443971,brasilia,DF
71691,-15.892094063751452,-47.78431679290851,brasilia,DF
71692,-15.900743530976197,-47.77863761767353,brasilia,DF
71693,-15.909670346199745,-47.76099888774332,brasilia,DF
71694,-15.90918835401707,-47.75275930343322,brasilia,DF
71697,-15.794197105804272,-47.84810123053413,brasilia,DF
71699,-15.7930968994929,-47.851615655761144,brasilia,DF
71705,-15.872071487585677,-47.96560200853153,brasilia,DF
71710,-15.869677380541031,-47.96750747354794,brasilia,DF
71715,-15.873234962654225,-47.97653590512661,brasilia,DF
71720,-15.874706643237506,-47.97443667081686,brasilia,DF
71725,-15.8512053384052,-47.951127382148584,brasilia,DF
71727,-15.856414830989225,-47.95109341321731,brasilia,DF
71730,-15.835318192478775,-47.90811018117942,brasilia,DF
71731,-15.84526199999998,-47.91952312499997,brasilia,DF
71735,-15.853748502543622,-47.99234919878001,brasilia,DF
71740,-15.887817853103371,-47.96169184857457,brasilia,DF
71741,-15.921858846841918,-47.95050967150554,brasilia,DF
71745,-15.905126340473918,-47.94225469027619,brasilia,DF
71746,-15.946029940743156,-47.97022728233169,brasilia,DF
71805,-15.880450644399778,-48.015588966518806,brasilia,DF
71820,-15.884822937242454,-48.01657876406714,brasilia,DF
71825,-15.887273811561087,-48.016197619951214,brasilia,DF
71880,-15.90305722051726,-48.04618243728995,brasilia,DF
71881,-15.893636221021806,-48.04992880068346,brasilia,DF
71882,-15.915118473435967,-48.04626334112105,brasilia,DF
71900,-15.832334737539538,-48.03880152367143,brasilia,DF
71901,-15.831507404965272,-48.017061172812056,brasilia,DF
71906,-15.831023031414338,-48.01102627744533,brasilia,DF
71907,-15.832361922113023,-48.01198135659534,brasilia,DF
71908,-15.809836398164535,-47.9107432022455,brasilia,DF
71909,-15.834347511962795,-48.018071829179235,brasilia,DF
71910,-15.837896671663103,-48.02191558531218,brasilia,DF
71915,-15.837835685579407,-48.012650176129675,brasilia,DF
71916,-15.838274556936138,-48.02816273954196,brasilia,DF
71917,-15.836775607568786,-48.03159520851827,brasilia,DF
71918,-15.836774784660093,-48.03291625249583,brasilia,DF
71920,-15.830983608013867,-48.033326713379346,brasilia,DF
71925,-15.84241632190585,-48.022438340400186,brasilia,DF
71926,-15.844322036240426,-48.02590214571617,brasilia,DF
71927,-15.845120615212805,-48.03090986676148,brasilia,DF
71928,-15.845451607951553,-48.031715096292494,brasilia,DF
71929,-15.83961825701954,-48.037775007437,brasilia,DF
71930,-15.837821999999996,-48.036888000000005,brasilia,DF
71931,-15.837034283857976,-48.03947453871732,brasília,DF
71936,-15.841450954140925,-48.024025688112914,brasilia,DF
71937,-15.838723697690702,-48.012618883103976,brasilia,DF
71938,-15.811106945366985,-47.91006333244619,brasilia,DF
71939,-15.840775400874104,-48.0177254417149,brasilia,DF
71940,-15.84734362823879,-47.92256751083979,brasilia,DF
71950,-15.839974444355102,-48.04327036252044,brasilia,DF
71955,-15.854445547796969,-48.03767828265821,brasilia,DF
71963,-15.854833991567038,-48.03333984926204,brasilia,DF
71967,-15.864074216307769,-48.02626134561307,brasilia,DF
71968,-15.864806637022124,-48.02496870583799,brasilia,DF
71969,-15.865905755440554,-48.025722885209746,brasilia,DF
71978,-15.861765415727184,-47.98551602535523,brasilia,DF
71980,-15.86901238019971,-48.01775426223924,brasilia,DF
71990,-15.87550052925655,-48.000065783039695,brasilia,DF
72001,-15.791398232240027,-47.85698890190887,brasilia,DF
72003,-15.792503453812104,-47.84512683563065,brasilia,DF
72006,-15.791154734041342,-47.85672962141953,brasilia,DF
72007,-15.774815956743687,-48.0468055012082,brasília,DF
72010,-15.83215532226389,-48.054827150199564,brasilia,DF
72015,-15.837968059374736,-48.053608241793,brasilia,DF
72016,-15.839972464575629,-48.060149196356456,brasilia,DF
72020,-15.847666266719557,-48.04674974305817,brasilia,DF
72025,-15.859431468809923,-48.040981294207725,brasilia,DF
72110,-15.824293430726868,-48.05466347560262,brasilia,DF
72115,-15.8261179779087,-48.06164148837568,brasilia,DF
72120,-15.808036485130144,-48.06216031049114,brasilia,DF
72125,-15.813275148527335,-48.06762263498964,brasilia,DF
72130,-15.801190878930692,-48.071364062788305,brasilia,DF
72135,-15.809130778574469,-48.07600220703912,brasilia,DF
72140,-15.814219676194801,-48.084081472688396,brasilia,DF
72145,-15.803211951791354,-48.097915429636295,brasilia,DF
72146,-15.7952044450265,-48.106479191922695,brasilia,DF
72150,-15.825949305387656,-48.08217650804008,brasilia,DF
72151,-15.82630033571728,-48.08708676939763,brasilia,DF
72152,-15.815617841338337,-48.09097463795401,brasilia,DF
72155,-15.828117024142712,-48.07611845547026,brasilia,DF
72156,-15.819992253767836,-48.07939342295733,brasilia,DF
72162,-15.813824863549488,-48.09542385984109,brasília,DF
72210,-15.807020387847567,-48.109230428961624,brasilia,DF
72215,-15.827414114780261,-48.09789072611878,brasilia,DF
72220,-15.831956860363036,-48.107679534274475,brasilia,DF
72225,-15.811344737531128,-48.11918624490859,brasilia,DF
72231,-15.841750309547585,-48.11459458842488,brasilia,DF
72233,-15.847901414408227,-48.11250056242789,brasilia,DF
72235,-15.84294839141848,-48.12478398586351,brasilia,DF
72236,-15.849381413101453,-48.11987020960073,brasilia,DF
72240,-15.81747396497113,-48.12692935572492,brasilia,DF
72241,-15.810070377784038,-48.13183402923353,brasilia,DF
72250,-15.794790571801563,-48.12215261695814,brasilia,DF
72251,-15.788786842000402,-48.12479598073012,brasilia,DF
72255,-15.792460842002194,-48.12928149076727,brasilia,DF
72260,-15.79942462658467,-48.13559564029092,brasilia,DF
72261,-15.79117688931537,-48.13868407387451,brasilia,DF
72270,-15.805456925688386,-48.143886348646895,brasilia,DF
72275,-15.80766759347085,-48.15426935044031,brasilia,DF
72301,-15.885568667465686,-48.107144611005346,brasilia,DF
72302,-15.871939192980095,-48.0754596521891,brasilia,DF
72304,-15.8673157312277,-48.059106633628524,brasilia,DF
72305,-15.884696220809795,-48.09585769203992,brasilia,DF
72306,-15.877256213687902,-48.07599883408291,brasilia,DF
72308,-15.874356080960187,-48.066596868331686,brasilia,DF
72310,-15.884941664738339,-48.07943459204622,brasilia,DF
72311,-15.887899711613109,-48.09008663730542,brasilia,DF
72312,-15.882194446326903,-48.072422195912395,brasilia,DF
72314,-15.879816124676763,-48.06415165657452,brasilia,DF
72315,-15.894089196416584,-48.10779889388348,brasilia,DF
72316,-15.865533075282478,-48.079403512725726,brasilia,DF
72317,-15.89860121117869,-48.11824298838516,brasilia,DF
72318,-15.86398452375391,-48.08490768701027,brasilia,DF
72319,-15.870771520711317,-48.09644762787924,brasilia,DF
72320,-15.858678012641407,-48.07566398861329,brasilia,DF
72321,-15.877784763349709,-48.107470960681596,brasilia,DF
72322,-15.858179811133985,-48.084891823441865,brasilia,DF
72323,-15.880305819920892,-48.11446403546881,brasilia,DF
72325,-15.884489616770237,-48.12321244909666,brasilia,DF
72329,-15.89378659925502,-48.143268690094466,brasilia,DF
72331,-15.871619197966957,-48.108852490529934,brasilia,DF
72333,-15.87993157449751,-48.1247948677106,brasilia,DF
72405,-16.012933266327465,-48.0620074255435,brasilia,DF
72410,-16.03526535182859,-48.06365018339554,brasilia,DF
72415,-16.024887977843086,-48.07883492960091,brasilia,DF
72420,-16.01363081707812,-48.075453159967196,brasilia,DF
72425,-16.02746667419135,-48.07032851427034,brasilia,DF
72430,-16.01000679666124,-48.0661285144852,brasilia,DF
72445,-15.771962237759977,-47.92450880761905,brasilia,DF
72450,-16.008511777961637,-48.05001692124417,brasilia,DF
72460,-16.02294658397918,-48.05071815778448,brasilia,DF
72500,-16.044742696790006,-48.037980715487635,brasilia,DF
72501,-16.04324006514133,-48.03036598639273,brasilia,DF
72502,-16.040012657371296,-48.02834222905186,brasilia,DF
72503,-16.036871584610306,-48.0308122994973,brasilia,DF
72504,-16.033148930465316,-48.029236491509415,brasilia,DF
72506,-16.027976065020674,-48.030122139865284,brasilia,DF
72507,-16.0281833958187,-48.02681818504105,brasilia,DF
72509,-16.023673209737883,-48.02173671149489,brasilia,DF
72510,-16.021322855744447,-48.01930555832088,brasilia,DF
72542,-16.01225953124625,-48.00506415863541,brasilia,DF
72543,-16.010391680567345,-48.00256946925761,brasilia,DF
72545,-16.00872497604976,-47.99803964449636,brasilia,DF
72546,-16.008987635535707,-47.99419279714431,brasilia,DF
72547,-16.007616562327218,-47.99106024924138,brasilia,DF
72548,-16.00939081708386,-47.98741520033067,brasilia,DF
72592,-15.992694275483316,-47.99332163473883,brasilia,DF
72593,-15.996889306118932,-47.99553889514984,brasilia,DF
72600,-15.90097081482208,-48.064286909134,brasilia,DF
72601,-15.906441185274893,-48.084592783402194,brasilia,DF
72602,-15.912266975609024,-48.10005130466688,brasilia,DF
72603,-15.922739434033904,-48.106556509842854,brasilia,DF
72610,-15.905826654612817,-48.06350071263604,brasilia,DF
72620,-15.909340858177476,-48.08076442061792,brasilia,DF
72621,-15.917168341159204,-48.09770815617159,brasilia,DF
72622,-15.923797491919236,-48.10234828588671,brasilia,DF
72630,-15.910073870592319,-48.05955820733078,brasilia,DF
72631,-15.912624327626858,-48.066492157162756,brasilia,DF
72640,-15.91675220342055,-48.056801731163006,brasilia,DF
72641,-15.91812819837841,-48.0636095848974,brasilia,DF
72650,-15.921570025524876,-48.052814402632066,brasilia,DF
72660,-15.930237495861713,-48.10356034963412,brasilia,DF
72669,-15.793363257833736,-47.84922424340701,brasília,DF
72705,-15.676999242865355,-48.195687030486475,brasilia,DF
72710,-15.684284259019664,-48.19428524994101,brasilia,DF
72715,-15.684130018124664,-48.19520535559891,brasilia,DF
72720,-15.681615235826447,-48.202407206850324,brasilia,DF
72725,-15.671654958612672,-48.201263180489384,brasilia,DF
72726,-15.667346604838842,-48.20107219114135,brasilia,DF
72735,-15.662950785883448,-48.19393920130119,brasilia,DF
72737,-15.66335341014796,-48.198704360614684,brasilia,DF
72745,-15.660128705510902,-48.19366717622241,brasilia,DF
72755,-15.657550942494629,-48.19386474281183,brasilia,DF
72800,-16.25470679419914,-47.95382599139164,luziania,GO
72801,-16.26309214347402,-47.956791529334524,luziania,GO
72803,-16.25517000006465,-47.94350983887601,luziania,GO
72804,-16.25475585330344,-47.918854715526024,luziania,GO
72805,-16.263806756022387,-47.93787038834188,luziania,GO
72810,-16.25052637652784,-47.96036652861338,luziania,GO
72811,-16.24890385964611,-47.96302732655471,luziania,GO
72812,-16.246079340913866,-47.951545314570744,luziania,GO
72813,-16.240408243540887,-47.94853859027904,luziania,GO
72814,-16.251598314559402,-47.93646550784923,luziania,GO
72820,-16.251924524803464,-47.908011878896524,luziania,GO
72830,-16.245138325524383,-47.91472947640884,luziania,GO
72836,-16.210019476749263,-47.92963401356898,luziânia,GO
72850,-16.140559674167317,-47.957565598405075,luziania,GO
72853,-16.232122883305728,-47.93353984142569,luziania,GO
72855,-16.17977757166914,-47.92940520183498,luziania,GO
72860,-16.055006255462427,-48.034683232161534,novo gama,GO
72862,-16.06473989042602,-48.04584767924194,novo gama,GO
72865,-16.091274999999968,-48.03174499999997,novo gama,GO
72870,-16.07191863606015,-47.998936330409045,valparaiso de goias,GO
72871,-16.056303664675962,-48.002242942094526,valparaiso de goias,GO
72872,-16.08773937610613,-47.9880285693616,valparaiso de goias,GO
72874,-16.120552733403986,-47.96952653149739,valparaiso de goias,GO
72875,-16.074361480514703,-47.98930591292997,valparaiso de goias,GO
72876,-16.0768866454118,-47.97772597801043,valparaiso de goias,GO
72878,-16.055896731800456,-47.98033933716107,valparaiso de goias,GO
72880,-16.09039932205742,-47.936750431469115,cidade ocidental,GO
72885,-16.107811052999978,-47.951615499999946,cidade ocidental,GO
72887,-16.08274499999993,-47.93224123899995,cidade ocidental,GO
72899,-21.46782908813674,-56.171869203037616,jardim abc de goias,GO
72900,-15.947973875595865,-48.27483081641531,santo antonio do descoberto,GO
72910,-15.727354175774918,-48.27539724336353,aguas lindas de goias,GO
72911,-15.745670691999976,-48.24011244199994,águas lindas de goiás,GO
72912,-15.703506223491672,-48.27654483039118,aguas lindas de goias,GO
72914,-15.714960523316075,-48.27393037300349,aguas lindas de goias,GO
72915,-15.726789066143361,-48.267295465934936,aguas lindas de goias,GO
72916,-15.703395536567763,-48.27603266988015,aguas lindas de goias,GO
72917,-15.696575974417282,-48.26956299012581,aguas lindas de goias,GO
72920,-15.708254953011185,-48.27989975709548,aguas lindas de goias,GO
72925,-15.75293499999998,-48.29744391199995,aguas lindas de goias,GO
72927,-15.753460167960455,-48.289882979049395,aguas lindas de goias,GO
72930,-16.084676002273845,-48.50481568266911,alexania,GO
72940,-16.19467802588318,-48.70893654576663,abadiania,GO
72960,-15.924651825974724,-48.80792239698975,corumba de goias,GO
72975,-15.78085282786123,-48.77006741123673,cocalzinho de goias,GO
72980,-15.854569643113548,-48.958664605201406,pirenopolis,GO
73005,-15.644921386358122,-47.79784891974861,brasilia,DF
73006,-15.64613751022003,-47.79877555205559,brasilia,DF
73010,-15.648604233183548,-47.78959843234448,brasilia,DF
73015,-15.657339808914463,-47.79610300480793,brasilia,DF
73020,-15.657600272129917,-47.80941312637293,brasilia,DF
73025,-15.652571695531536,-47.8011346754503,brasilia,DF
73030,-15.650958548271388,-47.80820492847518,brasilia,DF
73035,-15.64127405613406,-47.80604378150384,brasilia,DF
73040,-15.644685303002483,-47.78654285174747,brasilia,DF
73041,-15.646059000000005,-47.78604899999999,brasilia,DF
73050,-15.647763801357346,-47.7754099936083,brasilia,DF
73060,-15.639462970808525,-47.82604762970488,brasilia,DF
73062,-15.646304389839006,-47.823761598230895,brasilia,DF
73080,-15.630164798090599,-47.82791391552604,brasília,DF
73083,-15.793451951210246,-47.84585219627235,brasília,DF
73092,-15.667390799999998,-47.81976569999999,brasilia,DF
73105,-15.66233596025843,-47.85889445416396,brasilia,DF
73150,-15.791400649460424,-47.84936509587982,brasilia,DF
73250,-15.57796552252159,-48.00730195946881,brasilia,DF
73251,-15.67044853931117,-47.81596285510468,sobradinho,DF
73252,-15.688438759545864,-47.82634855829099,brasilia,DF
73270,-15.792495491113193,-47.85048746218763,brasilia,DF
73320,-15.627900663310397,-47.65403437169184,brasilia,DF
73330,-15.621771269633566,-47.65879798721341,brasilia,DF
73340,-15.6061422004039,-47.650243710535094,brasilia,DF
73350,-15.616730090480054,-47.6469229220748,brasilia,DF
73355,-15.613316954740698,-47.63612048317154,brasilia,DF
73358,-15.61953450391266,-47.63809570642711,brasilia,DF
73360,-15.624791423618309,-47.64698698611578,brasilia,DF
73368,-15.74972997671513,-47.92717447281999,brasilia,DF
73370,-15.644125972215944,-47.645011851183575,brasilia,DF
73700,-15.164748225695169,-48.28452709910293,padre bernardo,GO
73730,-15.058480568297375,-48.16143213393636,mimoso de goias,GO
73751,-15.434039999999982,-47.60473273399998,planaltina,GO
73752,-15.453941754221272,-47.60071608446306,planaltina,GO
73753,-15.454431446999886,-47.604162930937264,planaltina,GO
73754,-15.49434999999994,-47.63636545999998,planaltina,GO
73755,-15.482401380999931,-47.58963499999993,planaltina,GO
73760,-14.704320863744499,-47.52243769792324,sao joao d'alianca,GO
73770,-14.135271880707263,-47.51712681986137,alto paraiso de goias,GO
73780,-14.980905856924904,-47.78155251591023,agua fria de goias,GO
73790,-13.794530393568447,-47.45830204728151,cavalcante,GO
73795,-13.780499507693827,-47.2685594805729,teresina de goias,GO
73801,-15.541561423671913,-47.33793974731569,formosa,GO
73802,-15.5561511260183,-47.339245456426056,formosa,GO
73803,-15.547554324282226,-47.348037085007746,formosa,GO
73804,-15.561773823952034,-47.34429194120347,formosa,GO
73805,-15.534432815034632,-47.34419090782627,formosa,GO
73807,-15.537104284931754,-47.325954294469405,formosa,GO
73808,-15.537315717143764,-47.3091659505572,formosa,GO
73813,-15.550683730050423,-47.32990862991444,formosa,GO
73820,-13.741729298339084,-46.88125453709806,nova roma,GO
73840,-13.03720795227509,-46.7695797310817,campos belos,GO
73850,-16.76947115089127,-47.61078932269809,cristalina,GO
73865,-13.289990676375517,-46.39935228747295,divinopolis de goias,GO
73870,-15.805134870175282,-46.930909768071736,cabeceiras,GO
73890,-14.455404539617547,-47.03906006696652,flores de goias,GO
73900,-14.087226295512801,-46.3619054089604,posse,GO
73920,-14.10102123805239,-46.634477259357645,iaciara,GO
73930,-14.468682789152847,-46.48212413205429,simolandia,GO
73950,-14.482810931335536,-46.501739140360506,alvorada do norte,GO
73970,-14.49413763732535,-46.112051671290565,mambai,GO
73980,-14.560423030155345,-46.17337684146335,damianopolis,GO
74003,-16.68071911287736,-49.25691148073302,goiania,GO
74013,-16.674568949030967,-49.25955889541739,goiania,GO
74015,-16.679381905846803,-49.259841975786614,goiania,GO
74020,-16.67303625172886,-49.255570463571374,goiania,GO
74023,-16.673488771187596,-49.2567514199229,goiania,GO
